UID,Account Open Date,Arrears Balance,Last Payment Date,Last Collections Action,Mobile Flag,Email Flag,dp1 Result Code,dp1 IVA/CCJ Flag,dp1 Score,dp1 Deceased Flag,dp1 Mobile Flag,dp1 Email Flag,dp1 Latest Residency Confirmation Date,dp2 Council Tax Band,dp2 Occupancy Style,dp3 Match Type,dp3 Match Level,dp3 Score,dp3 Mobile Flag,dp3 Email Flag,dp3 Latest Residency Confirmation Date
537404147,28/01/2000,612,02/03/2025,Email,N,Y,Resident,N,93,N,Y,Y,16/03/2025,D,,Resident,9,864,Y,Y,30/08/2022
273061244,21/07/2014,,09/04/2025,Letter,N,N,Unmatched,,,,,,,A,Owner,Resident,6,146,N,Y,21/02/2022
767094752,26/10/2005,557,22/02/2025,SMS,Y,N,Resident,N,77,N,Y,N,08/04/2025,A,Owner,Forwarding Address,7,862,Y,Y,28/11/2021
671027527,27/04/1999,,22/03/2025,SMS,Y,N,Unmatched,,,,,,,F,Owner,Unmatched,,,,,
396268156,09/08/2018,878,25/02/2025,SMS,Y,N,Resident,N,83,N,Y,Y,19/03/2025,A,Owner,Resident,4,914,Y,N,20/12/2024
901068950,27/06/2012,2559,26/11/2024,Letter,N,N,Resident,N,41,N,N,Y,06/11/2024,E,Social Renter,Resident,4,587,Y,Y,19/02/2025
907565926,15/02/2018,431,25/02/2025,SMS,Y,N,Resident,N,92,N,N,N,21/02/2025,D,Social Renter,Resident,5,925,Y,Y,10/09/2023
575263370,24/02/2003,2376,07/09/2024,Phone,N,N,Deceased,N,0,Y,Y,N,25/09/2024,F,,Deceased,,,Y,Y,
503458732,26/11/2012,760,,SMS,Y,N,Resident,N,95,N,N,Y,12/03/2025,A,Social Renter,Resident,1,936,Y,Y,03/10/2025
151791916,29/08/2008,75,06/04/2025,SMS,Y,N,Resident,N,95,N,Y,Y,24/03/2025,B,Owner,Unmatched,,,,,
924449508,23/02/1995,2,03/04/2025,SMS,Y,N,Resident,N,91,N,N,Y,31/03/2025,A,Owner,Resident,5,969,Y,Y,16/09/2023
189977269,27/02/2005,18,19/03/2025,SMS,Y,N,Resident,N,95,N,Y,Y,04/04/2025,A,Owner,Resident,5,973,Y,Y,01/02/2024
664829574,02/01/2011,499,22/03/2025,Email,N,Y,Resident,N,84,N,N,Y,25/02/2025,D,Owner,Resident,1,870,Y,Y,03/10/2025
997890406,18/03/2007,1980,05/02/2025,Phone,N,N,Resident,N,72,N,N,N,08/02/2025,,Owner,Resident,9,819,N,Y,06/09/2020
805911389,20/09/1999,1591,11/02/2025,SMS,Y,N,Resident,N,72,N,N,N,22/11/2024,D,Social Renter,Unmatched,,,,,
581440490,23/02/2012,24,03/04/2025,Email,N,Y,Resident,N,98,N,Y,Y,04/04/2025,B,Private Renter,Resident,8,982,Y,Y,07/03/2021
386888806,06/02/1999,2071,28/12/2024,SMS,Y,N,Forwarding Address,N,36,N,Y,Y,20/01/2025,C,Social Renter,Forwarding Address,8,659,Y,Y,16/08/2021
738587567,28/06/2004,54,24/03/2025,SMS,Y,N,Resident,N,85,N,Y,Y,30/03/2025,,Owner,Resident,7,960,Y,Y,18/11/2022
716008206,13/07/2010,89,,SMS,Y,N,Resident,N,85,N,N,Y,05/04/2025,C,Private Renter,Resident,9,953,Y,Y,05/04/2021
223549300,30/07/2002,2274,06/03/2025,Email,N,Y,Resident,N,34,N,Y,Y,05/09/2024,E,Private Renter,Forwarding Address,2,509,Y,Y,01/10/2025
568496921,22/11/2004,2498,05/03/2025,Phone,N,N,Resident,N,48,N,N,N,22/09/2024,F,Private Renter,Resident,1,547,Y,N,03/10/2025
485074733,21/01/2000,1962,07/02/2025,Email,N,Y,Unmatched,,,,,,,D,Private Renter,Resident,1,763,Y,Y,03/10/2025
527493268,04/07/1995,,28/03/2025,Phone,N,N,Resident,N,90,N,N,N,17/03/2025,B,Private Renter,Resident,7,284,Y,Y,11/04/2022
316996351,24/09/2014,673,28/03/2025,Phone,N,N,Unmatched,,,,,,,B,Owner,Unmatched,,,,,
548640729,06/11/1998,5256,24/08/2020,Letter,N,N,Resident,Y,7,N,Y,N,11/10/2020,E,Social Renter,Resident,7,270,Y,Y,04/10/2020
278838940,28/09/2006,2832,27/02/2025,Email,N,Y,Resident,N,54,N,N,N,20/01/2025,E,Social Renter,Resident,1,707,Y,Y,03/10/2025
379590791,30/04/1996,81,01/04/2025,SMS,Y,N,Resident,N,93,N,Y,Y,06/04/2025,A,Owner,Resident,5,980,Y,Y,31/12/2023
191861971,03/06/2001,2721,11/10/2024,Phone,N,N,Resident,N,29,N,N,Y,27/10/2024,F,Social Renter,Resident,4,659,N,Y,18/01/2025
176306725,23/10/2015,40,14/03/2025,SMS,Y,N,Resident,N,87,N,Y,Y,30/03/2025,B,Owner,Forwarding Address,3,959,Y,Y,30/05/2025
876280536,04/05/2012,4291,05/08/2024,Letter,N,N,Resident,Y,3,N,N,N,24/08/2020,,Private Renter,Resident,8,172,Y,Y,22/09/2020
872610100,23/09/2015,1553,08/01/2025,Email,N,Y,Resident,N,79,N,Y,Y,29/12/2024,D,Owner,Resident,7,759,Y,Y,02/12/2022
148562116,08/06/2007,75,05/04/2025,Email,N,Y,Resident,N,93,N,Y,Y,10/03/2025,A,Owner,Unmatched,,,,,
624034719,03/08/1998,64,10/03/2025,SMS,Y,N,Resident,N,94,N,Y,Y,06/04/2025,E,Owner,Resident,6,963,Y,Y,22/10/2022
363054422,20/07/2004,876,26/02/2025,SMS,Y,N,Unmatched,,,,,,,D,Social Renter,Unmatched,,,,,
770015126,03/11/2006,1686,23/12/2024,SMS,Y,N,Unmatched,,,,,,,D,Social Renter,Resident,3,721,N,Y,26/03/2025
132265457,23/11/1995,29,30/03/2025,SMS,Y,N,Forwarding Address,N,99,N,N,Y,23/03/2025,B,Owner,Deceased,,,Y,Y,
117937699,03/07/2001,1637,25/02/2025,Email,N,Y,Deceased,N,0,Y,N,N,20/12/2024,D,Owner,Deceased,,,Y,N,
621254651,04/02/2010,71,29/03/2025,SMS,Y,N,Unmatched,,,,,,,B,Owner,Resident,2,986,Y,Y,28/09/2025
221784606,01/11/2008,,31/03/2025,Email,N,Y,Resident,Y,56,N,N,Y,12/03/2025,D,Private Renter,Resident,6,58,Y,Y,29/10/2021
468138007,01/06/2013,1646,,SMS,Y,N,Unmatched,,,,,,,C,Social Renter,Resident,2,753,Y,Y,25/09/2025
450146318,15/06/2011,20,,SMS,Y,N,Resident,N,92,N,Y,Y,12/03/2025,A,Owner,Resident,2,965,Y,Y,24/09/2025
177444760,16/02/2008,1801,19/02/2025,Email,N,Y,Resident,N,79,N,N,N,27/02/2025,,Owner,Unmatched,,,,,
683376374,04/07/2015,2193,02/10/2024,Phone,N,N,Resident,N,46,N,N,Y,31/08/2024,C,Social Renter,Resident,2,709,Y,Y,02/10/2025
701453953,06/08/2009,97,18/03/2025,SMS,Y,N,Forwarding Address,N,96,N,Y,Y,16/03/2025,A,Owner,Forwarding Address,6,969,Y,Y,31/10/2022
614936958,18/11/2012,1661,14/12/2024,Email,N,Y,Resident,N,51,N,Y,Y,06/12/2024,C,Owner,Unmatched,,,,,
941961859,18/10/2006,845,19/02/2025,SMS,Y,N,Unmatched,,,,,,,D,Private Renter,Deceased,,,Y,Y,
685813863,27/06/1999,1671,24/02/2025,Letter,N,N,Resident,N,80,N,Y,N,23/12/2024,F,Owner,Resident,8,880,Y,N,07/07/2023
137630203,08/03/1998,,10/03/2025,SMS,Y,N,Unmatched,,,,,,,C,Social Renter,Resident,3,437,Y,Y,14/07/2025
913081390,26/03/2005,,,SMS,Y,N,Resident,N,18,N,N,Y,26/03/2025,C,Private Renter,Resident,7,1,Y,Y,18/11/2020
533018755,02/04/1996,2318,26/11/2024,Email,N,Y,Resident,N,45,N,N,Y,09/02/2025,E,Social Renter,Resident,8,687,Y,Y,18/04/2020
556184177,07/05/2015,2000,19/02/2025,Email,N,Y,Resident,N,69,N,Y,Y,10/12/2024,E,Social Renter,Unmatched,,,,,
858828192,30/01/2018,4327,05/01/2025,Letter,N,N,Resident,Y,6,N,N,N,28/09/2019,F,Private Renter,Resident,2,192,Y,Y,23/09/2025
711549902,15/04/2013,68,12/03/2025,SMS,Y,N,Unmatched,,,,,,,A,Private Renter,Resident,3,958,Y,Y,15/05/2025
302855087,03/10/2006,,31/03/2025,Email,N,Y,Forwarding Address,N,55,N,N,Y,03/04/2025,A,Social Renter,Forwarding Address,7,836,Y,Y,21/05/2022
576733251,01/08/2008,2483,04/12/2024,Email,N,Y,Resident,N,34,N,N,Y,30/10/2024,E,Owner,Resident,3,633,Y,N,22/07/2025
895654089,01/11/2015,77,03/04/2025,SMS,Y,N,Forwarding Address,N,93,N,N,N,22/03/2025,B,Private Renter,Deceased,,,Y,Y,
334563927,12/04/1995,12,17/03/2025,SMS,Y,N,Deceased,N,0,Y,N,N,08/04/2025,B,Owner,Deceased,,,Y,Y,
747965903,04/07/2011,12,26/03/2025,SMS,Y,N,Resident,N,90,N,Y,Y,07/04/2025,,Private Renter,Resident,6,956,Y,Y,21/02/2022
187995843,02/01/2004,1603,19/11/2024,Email,N,Y,Resident,N,52,N,N,Y,04/02/2025,D,Owner,Resident,8,794,N,Y,09/09/2019
418159485,04/10/2011,3069,29/12/2024,SMS,Y,N,Resident,Y,0,N,N,N,08/03/2023,,Owner,Resident,5,260,Y,Y,23/03/2024
463507941,21/06/2014,2001,08/12/2024,Phone,N,N,Unmatched,,,,,,,F,Owner,Unmatched,,,,,
928253117,17/07/1996,2460,12/10/2024,Phone,N,N,Deceased,N,0,Y,N,Y,21/02/2025,F,Private Renter,Deceased,,,Y,Y,
169637283,18/03/2009,1055,27/03/2025,Phone,N,N,Resident,N,52,N,N,Y,20/02/2025,C,Social Renter,Resident,8,790,Y,N,18/12/2022
822919916,13/03/2000,1339,25/03/2025,Phone,N,N,Resident,N,62,N,N,N,08/01/2025,B,Social Renter,Unmatched,,,,,
433003842,03/08/2018,30,01/04/2025,SMS,Y,N,Resident,N,89,N,Y,Y,10/03/2025,A,Private Renter,Resident,6,988,N,Y,22/01/2023
222035324,16/05/1997,542,10/03/2025,SMS,Y,N,Resident,N,84,N,Y,Y,26/02/2025,C,Private Renter,Deceased,,,Y,Y,
169923096,17/05/2011,93,05/04/2025,SMS,Y,N,Unmatched,,,,,,,B,Owner,Deceased,,,Y,Y,
114286918,04/06/2018,2713,21/08/2024,SMS,Y,N,Resident,N,29,N,N,Y,01/02/2025,E,Owner,Resident,2,533,Y,Y,28/09/2025
169592786,29/12/2017,1313,09/12/2024,SMS,Y,N,Resident,N,59,N,Y,N,30/11/2024,D,Owner,Resident,7,792,Y,Y,20/02/2022
214257871,12/01/2015,88,04/04/2025,Email,N,Y,Deceased,N,0,Y,Y,Y,15/03/2025,A,Social Renter,Deceased,,,Y,Y,
118925492,03/07/2008,71,26/03/2025,SMS,Y,N,Resident,N,94,N,N,Y,27/03/2025,A,,Resident,3,952,Y,Y,22/03/2025
427139427,28/12/2014,4698,21/04/2023,Letter,N,N,Unmatched,,,,,,,F,Social Renter,Forwarding Address,9,0,Y,Y,22/09/2021
