UID,Embed_X,Embed_Y,Account Open Date,Arrears Balance,Last Payment Date,Last Collections Action,Mobile Flag,Email Flag,dp1 Result Code,dp1 IVA/CCJ Flag,dp1 Score,dp1 Deceased Flag,dp1 Mobile Flag,dp1 Email Flag,dp1 Latest Residency Confirmation Date,dp2 Council Tax Band,dp2 Occupancy Style,dp3 Match Type,dp3 Match Level,dp3 Score,dp3 Mobile Flag,dp3 Email Flag,dp3 Latest Residency Confirmation Date,Residency Zone,Mobile_Available,Email_Available,Segment_Risk_Score,Action_Tier,Anomaly Label,Cluster,Recovery Strategy
330074074,1.2414792,1.9976525,2005-05-20,1696.0,2025-02-18,Phone,N,N,Resident,N,62.0,N,N,Y,2024-11-24,E,Social Renter,Resident,7.0,701.0,Y,Y,2021-04-07,Zone 1 - Agreement,0,0,168.19,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
142055730,1.5045449,0.94058293,2000-04-29,2474.0,2024-09-03,Email,N,Y,Resident,N,50.0,N,N,N,2024-09-26,F,Social Renter,Resident,8.0,556.0,Y,Y,2021-04-10,Zone 1 - Agreement,0,1,169.14,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
880489675,1.3179573,0.8895589,2009-12-06,2296.0,,Email,N,Y,Resident,N,42.0,N,Y,N,2024-12-08,E,Private Renter,Resident,1.0,614.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,1,169.56,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
632910038,1.6061015,1.23594,2006-03-18,2666.0,2025-02-28,Email,N,Y,Resident,N,53.0,N,N,Y,2024-11-08,F,Owner,Resident,5.0,522.0,Y,N,2024-04-02,Zone 1 - Agreement,0,1,171.46,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
180148358,1.5865701,1.0642617,2004-07-07,2948.0,2024-10-12,Email,N,Y,Resident,N,49.0,N,Y,N,2024-11-30,D,Private Renter,Resident,5.0,585.0,Y,Y,2023-10-12,Zone 1 - Agreement,0,1,171.98,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
794950581,1.3078486,0.91161925,2002-05-16,2415.0,2025-01-03,Email,N,Y,Resident,N,36.0,N,Y,N,2025-01-05,E,Private Renter,Resident,9.0,660.0,Y,Y,2022-02-14,Zone 1 - Agreement,0,1,172.15,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
149576375,1.6751983,1.2823178,2002-08-01,2844.0,2025-02-17,Email,N,Y,Resident,N,53.0,N,N,N,2025-02-24,C,Owner,Resident,7.0,522.0,Y,Y,2024-03-15,Zone 1 - Agreement,0,1,173.24,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
527691154,1.6344069,1.0483227,2011-01-04,2607.0,2024-11-11,Email,N,Y,Resident,N,52.0,N,Y,N,2024-11-07,E,Social Renter,Resident,3.0,507.0,Y,N,2025-06-03,Zone 1 - Agreement,0,1,173.37,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
544540490,1.3336867,2.4740338,2017-12-26,2093.0,2024-12-08,Phone,N,N,Resident,N,60.0,N,Y,Y,2024-10-26,D,Owner,Resident,3.0,708.0,Y,Y,2025-08-22,Zone 1 - Agreement,0,0,173.46,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
122738353,1.550013,0.98989594,2017-10-22,2892.0,,Email,N,Y,Resident,N,39.0,N,N,N,2024-09-11,E,Social Renter,Resident,5.0,654.0,Y,Y,2024-01-25,Zone 1 - Agreement,0,1,174.52,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
311038785,1.3254191,1.2047685,2010-02-23,2172.0,2025-03-27,Email,N,Y,Resident,N,34.0,N,N,Y,2024-09-13,F,Owner,Resident,6.0,627.0,Y,N,2022-09-09,Zone 1 - Agreement,0,1,175.02,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
198809815,1.3527309,0.91819,2016-11-06,2021.0,2024-09-30,Email,N,Y,Resident,N,39.0,N,N,N,2024-09-22,F,Private Renter,Resident,5.0,556.0,Y,Y,2024-01-15,Zone 1 - Agreement,0,1,175.61,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
176849717,2.2693002,3.6574068,2012-12-15,2512.0,2024-12-23,SMS,Y,N,Resident,N,27.0,N,N,N,2024-10-27,F,Private Renter,Resident,3.0,549.0,Y,Y,2025-08-27,Zone 1 - Agreement,1,0,176.55,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
311769194,1.582063,1.023606,1999-04-11,2974.0,,Email,N,Y,Resident,N,37.0,N,Y,N,2024-12-25,E,Social Renter,Resident,2.0,661.0,Y,Y,2025-09-22,Zone 1 - Agreement,0,1,176.64,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
661650397,1.2823045,1.241847,2003-05-24,2227.0,2024-11-13,Email,N,Y,Resident,N,27.0,N,Y,N,2024-12-17,E,Owner,Resident,5.0,681.0,N,Y,2023-11-09,Zone 1 - Agreement,0,1,177.17,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
404567372,1.539458,1.0574272,2004-02-07,2798.0,,Email,N,Y,Resident,N,40.0,N,N,Y,2024-11-18,B,Private Renter,Resident,9.0,608.0,Y,N,2018-10-02,Zone 1 - Agreement,0,1,177.18,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
504124986,1.3283398,0.94830126,2004-04-16,2339.0,2024-10-17,Email,N,Y,Forwarding Address,N,43.0,N,N,N,2025-01-30,E,Owner,Resident,2.0,532.0,Y,Y,2025-09-19,Zone 3 - Only dp3 says Resident,0,1,177.19,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
576733251,1.4337237,1.2806331,2008-08-01,2483.0,2024-12-04,Email,N,Y,Resident,N,34.0,N,N,Y,2024-10-30,E,Owner,Resident,3.0,633.0,Y,N,2025-07-22,Zone 1 - Agreement,0,1,177.53,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
114286918,2.4689198,4.003278,2018-06-04,2713.0,2024-08-21,SMS,Y,N,Resident,N,29.0,N,N,Y,2025-02-01,E,Owner,Resident,2.0,533.0,Y,Y,2025-09-28,Zone 1 - Agreement,1,0,178.16,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
382594975,1.6917124,2.2121668,1997-11-14,2575.0,2025-02-24,Phone,N,N,Resident,N,60.0,N,Y,Y,2025-02-07,E,Social Renter,Resident,9.0,665.0,Y,N,2020-03-27,Zone 1 - Agreement,0,0,182.58,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
913731479,1.5635139,1.0214373,2006-12-20,2624.0,2024-08-28,Email,N,Y,Resident,N,30.0,N,N,N,2024-10-11,F,Social Renter,Resident,4.0,630.0,Y,Y,2024-10-16,Zone 1 - Agreement,0,1,183.24,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
411366738,1.5110031,0.88838404,2004-07-01,2930.0,2025-01-11,Email,N,Y,Forwarding Address,N,27.0,N,N,Y,2024-11-24,B,Social Renter,Resident,1.0,685.0,N,Y,2025-10-03,Zone 3 - Only dp3 says Resident,0,1,183.8,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
474808016,1.5467067,1.1227057,1998-03-27,2971.0,2024-10-18,Email,N,Y,Resident,N,28.0,N,N,N,2024-09-03,E,Private Renter,Resident,8.0,675.0,N,Y,2019-12-25,Zone 1 - Agreement,0,1,184.21,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
337157173,1.6639385,2.6172101,1998-11-25,2680.0,2024-11-02,Phone,N,N,Resident,N,59.0,N,N,N,2024-12-05,F,Owner,Resident,7.0,667.0,Y,N,2022-05-27,Zone 1 - Agreement,0,0,184.43,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
602776202,1.4017868,2.1909347,1997-06-08,2187.0,,Phone,N,N,Resident,N,50.0,N,N,Y,2024-10-16,E,Private Renter,Resident,5.0,702.0,Y,Y,2023-10-23,Zone 1 - Agreement,0,0,185.0,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
993792506,1.783361,1.4212881,1995-10-23,2935.0,2024-11-30,Email,N,Y,Resident,N,41.0,N,Y,Y,2025-01-17,E,Owner,Resident,6.0,526.0,Y,Y,2023-04-03,Zone 1 - Agreement,0,1,185.75,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
613637257,1.4165646,2.1870887,2001-03-28,2003.0,,Phone,N,N,Resident,N,51.0,N,N,N,2024-12-07,B,Private Renter,Resident,7.0,660.0,N,Y,2022-10-18,Zone 1 - Agreement,0,0,186.36,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
801771202,1.6375941,2.5966647,2012-12-17,2406.0,2024-11-17,Phone,N,N,Resident,N,56.0,N,N,N,2024-11-06,E,Owner,Resident,4.0,643.0,Y,Y,2025-04-01,Zone 1 - Agreement,0,0,187.09,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
279967583,1.6445888,2.1865888,2009-09-04,2371.0,2024-12-29,Phone,N,N,Resident,N,51.0,N,Y,Y,2024-12-01,D,Social Renter,Resident,9.0,684.0,N,N,2022-02-01,Zone 1 - Agreement,0,0,187.64,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
223549300,1.5018722,0.95444244,2002-07-30,2274.0,2025-03-06,Email,N,Y,Resident,N,34.0,N,Y,Y,2024-09-05,E,Private Renter,Forwarding Address,2.0,509.0,Y,Y,2025-10-01,Zone 2 - Only dp1 says Resident,0,1,187.84,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
683376374,1.5589385,2.1460068,2015-07-04,2193.0,2024-10-02,Phone,N,N,Resident,N,46.0,N,N,Y,2024-08-31,C,Social Renter,Resident,2.0,709.0,Y,Y,2025-10-02,Zone 1 - Agreement,0,0,188.36,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
748654834,1.6811585,2.3446062,1996-07-01,2706.0,,Phone,N,N,Resident,N,56.0,N,Y,Y,2024-10-18,E,Private Renter,Resident,6.0,655.0,Y,N,2023-01-16,Zone 1 - Agreement,0,0,188.89,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
331428751,1.7882228,2.2373133,1998-08-15,2210.0,2025-04-03,Letter,N,N,Resident,N,60.0,N,N,N,2024-10-05,E,Social Renter,Resident,9.0,562.0,N,Y,2019-01-04,Zone 1 - Agreement,0,0,189.23,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
127044283,1.5965769,2.1574042,2000-04-19,2093.0,2024-11-23,Phone,N,N,Resident,N,46.0,N,N,Y,2025-01-14,F,Social Renter,Resident,5.0,676.0,Y,Y,2023-11-27,Zone 1 - Agreement,0,0,190.66,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
886987009,2.7363493,3.7754853,2006-01-28,3550.0,2024-03-23,SMS,Y,N,Resident,N,28.0,N,N,N,2024-01-25,F,Social Renter,Resident,9.0,494.0,Y,Y,2022-03-31,Zone 1 - Agreement,1,0,191.43,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
795348776,1.6130905,1.0404335,2007-06-09,2179.0,2024-10-13,Email,N,Y,Resident,N,27.0,N,N,N,2025-01-03,D,Social Renter,Resident,5.0,533.0,Y,Y,2024-04-24,Zone 1 - Agreement,0,1,191.49,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
125554197,1.6007271,1.0381713,1998-03-25,2178.0,2025-02-19,Email,N,Y,Resident,N,25.0,N,N,N,2024-11-05,D,Social Renter,Resident,9.0,545.0,Y,N,2021-08-27,Zone 1 - Agreement,0,1,192.28,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
388292647,1.7068821,2.3240294,2018-08-08,2134.0,2025-02-04,Phone,N,N,Resident,N,58.0,N,N,N,2025-01-06,F,Private Renter,Resident,4.0,537.0,Y,Y,2024-10-23,Zone 1 - Agreement,0,0,192.97,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
164431465,1.6530422,1.375971,2016-05-20,2719.0,,Email,N,Y,Resident,N,26.0,N,N,N,2024-09-15,E,Owner,Forwarding Address,5.0,559.0,Y,Y,2023-12-23,Zone 2 - Only dp1 says Resident,0,1,195.29,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
363631081,1.7040421,1.1085982,1998-08-03,2309.0,2025-02-17,Email,N,Y,Resident,N,26.0,N,N,Y,2024-11-25,F,Social Renter,Resident,1.0,517.0,Y,N,2025-10-03,Zone 1 - Agreement,0,1,195.39,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
523174397,1.7640436,2.65132,2016-07-24,2487.0,2025-02-07,Letter,N,N,Resident,N,50.0,N,Y,N,2025-02-09,D,Owner,Resident,7.0,625.0,Y,Y,2024-01-28,Zone 1 - Agreement,0,0,195.7,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
535182014,1.6432657,2.6327379,2003-08-16,2194.0,2024-08-18,Phone,N,N,Resident,N,38.0,N,N,N,2024-11-11,F,Owner,Resident,7.0,709.0,Y,Y,2023-05-15,Zone 1 - Agreement,0,0,196.37,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
254088791,1.7023522,2.3364108,2007-11-14,2301.0,,Phone,N,N,Resident,N,50.0,N,Y,N,2025-02-08,F,Private Renter,Resident,6.0,599.0,Y,Y,2024-02-03,Zone 1 - Agreement,0,0,196.44,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
889379831,2.8397667,3.831691,2000-11-20,3697.0,2023-04-06,SMS,Y,N,Resident,N,18.0,N,N,Y,2023-08-26,F,Social Renter,Resident,6.0,537.0,Y,Y,2022-11-12,Zone 1 - Agreement,1,0,198.6,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
293957703,1.9472138,2.326052,2015-07-08,2689.0,2024-10-03,Phone,N,N,Resident,N,50.0,N,N,N,2024-10-31,F,Social Renter,Resident,2.0,614.0,Y,N,2025-09-20,Zone 1 - Agreement,0,0,198.82,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
238705982,1.8666456,2.2885473,2009-06-23,2624.0,2025-02-06,Letter,N,N,Resident,N,45.0,N,N,N,2024-11-11,D,Social Renter,Resident,8.0,655.0,Y,N,2021-03-28,Zone 1 - Agreement,0,0,199.07,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
561053344,1.9977645,2.3616385,2017-12-28,2900.0,2024-12-24,Letter,N,N,Resident,N,49.0,N,N,N,2025-02-02,F,Social Renter,Resident,3.0,634.0,Y,Y,2025-08-01,Zone 1 - Agreement,0,0,199.93,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
888120346,1.7069218,2.2123172,2013-04-12,2341.0,2025-02-05,Phone,N,N,Resident,N,36.0,N,N,N,2024-10-07,E,Social Renter,Resident,5.0,708.0,N,Y,2024-02-21,Zone 1 - Agreement,0,0,199.94,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
641079246,1.7926705,2.6464367,2004-10-10,2047.0,2024-11-03,Phone,N,N,Resident,N,49.0,N,N,Y,2024-11-04,C,Owner,Resident,8.0,542.0,Y,N,2023-01-06,Zone 1 - Agreement,0,0,200.6,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
481623203,1.8803985,2.4592023,2005-08-05,2942.0,2024-08-20,Letter,N,N,Resident,N,42.0,N,N,Y,2025-02-26,D,Private Renter,Resident,6.0,669.0,Y,Y,2022-07-12,Zone 1 - Agreement,0,0,203.85,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
568554521,1.8506454,2.4402277,2007-05-31,2822.0,2024-12-17,Phone,N,N,Resident,N,40.0,N,N,N,2025-01-29,A,Private Renter,Resident,3.0,668.0,N,Y,2025-08-28,Zone 1 - Agreement,0,0,204.75,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
568496921,1.9325403,2.455144,2004-11-22,2498.0,2025-03-05,Phone,N,N,Resident,N,48.0,N,N,N,2024-09-22,F,Private Renter,Resident,1.0,547.0,Y,N,2025-10-03,Zone 1 - Agreement,0,0,205.61,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
857544841,1.9207517,2.7383184,2005-07-09,2821.0,,Phone,N,N,Resident,N,39.0,N,N,N,2025-01-03,E,Owner,Resident,8.0,665.0,N,Y,2020-04-05,Zone 1 - Agreement,0,0,206.04,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
391547504,2.0322697,2.5222852,2014-12-10,2533.0,2025-02-11,Phone,N,N,Resident,N,49.0,N,Y,Y,2024-11-14,,Owner,Forwarding Address,7.0,514.0,Y,Y,2020-12-10,Zone 2 - Only dp1 says Resident,0,0,208.26,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
901068950,2.043214,2.3695142,2012-06-27,2559.0,2024-11-26,Letter,N,N,Resident,N,41.0,N,N,Y,2024-11-06,E,Social Renter,Resident,4.0,587.0,Y,Y,2025-02-19,Zone 1 - Agreement,0,0,209.22,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
313386641,1.6065636,2.2972596,2011-07-04,2088.0,2024-12-02,Phone,N,N,Resident,N,25.0,N,N,Y,2024-08-29,D,Private Renter,Resident,7.0,698.0,Y,Y,2020-10-31,Zone 1 - Agreement,0,0,209.41,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
806513258,2.1367402,1.5379667,2002-12-10,3658.0,2024-11-01,Email,N,Y,Resident,N,23.0,N,N,Y,2023-04-25,E,Private Renter,Resident,5.0,537.0,Y,Y,2024-04-02,Zone 1 - Agreement,0,1,209.88,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
627539131,2.1239727,2.809609,2007-07-22,2837.0,2024-10-05,Phone,N,N,Resident,N,48.0,N,N,Y,2024-09-17,D,Owner,Resident,8.0,538.0,Y,N,2022-02-14,Zone 1 - Agreement,0,0,209.9,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
772956704,1.4283086,0.9819897,2012-04-06,2121.0,2024-09-02,Email,N,Y,Deceased,N,0.0,Y,N,N,2025-02-07,E,Private Renter,Resident,8.0,610.0,Y,Y,2019-09-17,Zone 3 - Only dp3 says Resident,0,1,210.21,Tier 3 - High Risk,Anomaly,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
905808569,1.7208023,2.3053582,2013-07-11,2212.0,2025-01-22,Phone,N,N,Resident,N,29.0,N,N,N,2025-01-23,D,,Resident,9.0,662.0,Y,Y,2021-03-14,Zone 1 - Agreement,0,0,210.25,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
681586889,2.1422648,1.4753929,2013-02-15,3045.0,2023-06-12,Email,N,Y,Resident,N,27.0,N,N,Y,2023-05-19,F,Social Renter,Resident,6.0,428.0,Y,Y,2023-12-25,Zone 1 - Agreement,0,1,210.65,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
958168105,2.0081117,1.4513655,2005-08-12,3060.0,2023-05-19,Email,N,Y,Resident,N,19.0,N,N,N,2024-03-02,F,Private Renter,Resident,4.0,500.0,Y,Y,2024-10-18,Zone 1 - Agreement,0,1,211.6,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
472623681,2.0161982,2.329496,2012-02-01,2054.0,2024-12-30,Phone,N,N,Resident,N,41.0,N,Y,Y,2025-01-17,D,Social Renter,Resident,4.0,510.0,Y,Y,2024-09-09,Zone 1 - Agreement,0,0,211.87,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
163600593,2.0171468,2.3443713,1998-11-03,2282.0,2025-03-18,Letter,N,N,Resident,N,38.0,N,Y,Y,2024-10-20,E,Social Renter,Resident,1.0,561.0,N,Y,2025-10-03,Zone 1 - Agreement,0,0,212.05,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
879027437,1.8204439,2.3904116,2002-12-26,2090.0,2025-02-20,Phone,N,N,Resident,N,34.0,N,N,N,2025-01-01,E,Private Renter,Resident,3.0,576.0,N,N,2025-09-01,Zone 1 - Agreement,0,0,212.63,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
274353592,3.1841977,4.0700927,1999-06-30,3576.0,2024-04-17,SMS,Y,N,Resident,N,28.0,N,N,Y,2023-07-20,E,Private Renter,Resident,2.0,275.0,Y,Y,2025-09-19,Zone 1 - Agreement,1,0,213.59,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
219776171,2.2243252,2.4749978,2007-04-27,2955.0,2025-02-04,Phone,N,N,Resident,N,41.0,N,N,N,2024-10-12,D,Social Renter,Resident,4.0,582.0,Y,Y,2024-11-30,Zone 1 - Agreement,0,0,213.68,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
191861971,2.0500445,2.3895805,2001-06-03,2721.0,2024-10-11,Phone,N,N,Resident,N,29.0,N,N,Y,2024-10-27,F,Social Renter,Resident,4.0,659.0,N,Y,2025-01-18,Zone 1 - Agreement,0,0,215.64,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
645227299,2.1448014,1.4818487,1997-08-03,3219.0,2023-03-20,Email,N,Y,Resident,N,15.0,N,Y,N,2023-03-11,E,Social Renter,Resident,2.0,506.0,Y,Y,2025-09-27,Zone 1 - Agreement,0,1,216.59,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
702107275,2.00953,2.3426936,2017-09-28,2180.0,,Phone,N,N,Resident,N,27.0,N,Y,N,2024-11-02,A,Social Renter,Resident,4.0,589.0,N,Y,2024-10-07,Zone 1 - Agreement,0,0,219.23,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
429484058,2.431526,1.9109808,2001-02-01,3870.0,2025-01-18,Email,N,Y,Resident,N,23.0,N,N,N,2023-11-03,F,Owner,Resident,2.0,447.0,Y,Y,2025-09-28,Zone 1 - Agreement,0,1,221.0,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
142369338,2.1877973,2.47621,1995-07-29,2620.0,2025-01-07,Phone,N,N,Resident,N,26.0,N,N,N,2025-01-31,F,Social Renter,Resident,1.0,589.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,0,224.63,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
950979079,2.2936356,2.5367298,2001-10-15,2804.0,2025-02-02,Letter,N,N,Resident,N,31.0,N,N,N,2024-09-15,E,Social Renter,Resident,5.0,557.0,Y,Y,2024-08-09,Zone 1 - Agreement,0,0,224.67,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
711723654,2.110118,2.7884295,2003-01-12,2242.0,2025-03-18,Letter,N,N,Resident,N,29.0,N,Y,N,2024-11-17,F,Owner,Resident,2.0,518.0,N,Y,2025-09-18,Zone 1 - Agreement,0,0,224.95,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
293048991,2.148886,2.5687256,2001-07-05,2508.0,2025-03-11,Phone,N,N,Resident,N,29.0,N,N,N,2025-01-04,F,Private Renter,Resident,7.0,534.0,Y,N,2022-04-06,Zone 1 - Agreement,0,0,226.01,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
261904985,2.2683427,2.761121,1999-11-17,2584.0,2024-11-08,Phone,N,N,Forwarding Address,N,31.0,N,N,Y,2024-10-27,E,Owner,Resident,2.0,511.0,Y,Y,2025-09-18,Zone 3 - Only dp3 says Resident,0,0,227.07,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
478531743,2.3573792,2.8060846,2001-10-31,2967.0,2024-10-10,Phone,N,N,Forwarding Address,N,34.0,N,Y,Y,2024-10-03,D,Owner,Resident,2.0,515.0,Y,Y,2025-09-19,Zone 3 - Only dp3 says Resident,0,0,227.5,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
558907726,2.4456842,2.6495957,2006-11-22,3080.0,2023-10-21,Phone,N,N,Resident,N,30.0,N,N,N,2023-09-09,,Social Renter,Resident,9.0,539.0,N,Y,2021-12-04,Zone 1 - Agreement,0,0,230.23,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
179004913,2.4078977,2.624209,2012-02-08,2939.0,2024-09-14,Phone,N,N,Resident,N,29.0,N,N,N,2025-01-27,D,Social Renter,Resident,4.0,534.0,Y,Y,2025-03-19,Zone 1 - Agreement,0,0,230.32,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
933782995,2.4079576,1.7388141,1997-06-03,3182.0,2025-02-16,Email,N,Y,Resident,N,16.0,N,N,N,2023-11-14,F,Private Renter,Resident,2.0,342.0,Y,Y,2025-09-23,Zone 1 - Agreement,0,1,231.62,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
599748413,2.3610094,2.5955698,2006-10-24,2611.0,2025-01-20,Phone,N,N,Resident,N,26.0,N,N,N,2025-01-30,F,Social Renter,Resident,3.0,505.0,Y,Y,2025-06-05,Zone 1 - Agreement,0,0,232.94,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
418159485,3.4730656,4.4698987,2011-10-04,3069.0,2024-12-29,SMS,Y,N,Resident,Y,0.0,N,N,N,2023-03-08,,Owner,Resident,5.0,260.0,Y,Y,2024-03-23,Zone 1 - Agreement,1,0,238.02,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
