UID,Account Open Date,Arrears Balance,Last Payment Date,Last Collections Action,Mobile Flag,Email Flag,dp1 Result Code,dp1 IVA/CCJ Flag,dp1 Score,dp1 Deceased Flag,dp1 Mobile Flag,dp1 Email Flag,dp1 Latest Residency Confirmation Date,dp2 Council Tax Band,dp2 Occupancy Style,dp3 Match Type,dp3 Match Level,dp3 Score,dp3 Mobile Flag,dp3 Email Flag,dp3 Latest Residency Confirmation Date,Residency Zone,Segment_Risk_Score,Action_Tier
978693146,1996-09-28,93.0,2025-03-26,SMS,Y,N,Resident,N,93.0,N,N,Y,2025-03-20,A,Private Renter,Resident,6.0,982.0,Y,Y,2022-09-28,Zone 1 - Agreement,73.0,Tier 2 – Medium Risk
278387760,2000-08-29,36.0,2025-03-20,SMS,Y,N,Resident,N,99.0,N,Y,Y,2025-03-10,A,Owner,Resident,3.0,972.0,Y,Y,2025-04-02,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
161947323,2005-10-05,2902.0,2025-01-30,Phone,N,N,Resident,N,58.0,N,N,N,2024-09-25,D,Owner,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,137.0,Tier 3 – High Risk
893937490,2014-07-09,1592.0,,Email,N,Y,Resident,N,69.0,N,Y,N,2025-01-30,F,Owner,Resident,5.0,812.0,Y,Y,2024-01-17,Zone 1 - Agreement,171.5,Tier 3 – High Risk
605297947,2001-09-26,77.0,2025-03-11,SMS,Y,N,Unmatched,,,,,,,A,Private Renter,Forwarding Address,9.0,985.0,Y,Y,2020-06-24,Zone 4 - Neither says Resident,73.0,Tier 2 – Medium Risk
879027437,2002-12-26,2090.0,2025-02-20,Phone,N,N,Resident,N,34.0,N,N,N,2025-01-01,E,Private Renter,Resident,3.0,576.0,N,N,2025-09-01,Zone 1 - Agreement,192.1,Tier 3 – High Risk
970502905,2008-07-31,5744.0,2023-08-04,Letter,N,N,Resident,Y,10.0,N,N,N,2022-03-01,F,Social Renter,Resident,4.0,58.0,N,Y,2024-09-14,Zone 1 - Agreement,238.0,Tier 3 – High Risk
927184103,1997-08-19,,2025-03-30,SMS,Y,N,Resident,N,54.0,N,N,Y,2025-04-06,F,Social Renter,Resident,2.0,832.0,Y,Y,2025-09-18,Zone 1 - Agreement,238.0,Tier 3 – High Risk
515308316,2013-11-12,458.0,2025-03-19,SMS,Y,N,Resident,N,78.0,N,Y,Y,2025-03-22,B,Private Renter,Resident,1.0,853.0,Y,Y,2025-10-03,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
198387336,2005-05-07,2608.0,2024-12-30,Email,N,Y,Resident,N,47.0,N,N,N,2025-02-10,F,Social Renter,Resident,1.0,661.0,Y,Y,2025-10-03,Zone 1 - Agreement,238.0,Tier 3 – High Risk
631975337,1995-07-30,2002.0,2024-10-23,Email,N,Y,Resident,N,39.0,N,N,N,2024-12-24,F,Owner,Resident,4.0,649.0,Y,Y,2024-10-29,Zone 1 - Agreement,171.5,Tier 3 – High Risk
256259603,2002-10-16,275.0,2025-02-27,SMS,Y,N,Resident,N,88.0,N,Y,Y,2025-02-28,C,Owner,Resident,9.0,919.0,Y,Y,2021-07-12,Zone 1 - Agreement,97.8,Tier 2 – Medium Risk
754935111,2017-06-29,2848.0,2025-01-29,Email,N,Y,Resident,N,53.0,N,Y,N,2024-10-10,F,Private Renter,Resident,4.0,621.0,N,Y,2025-03-26,Zone 1 - Agreement,213.1,Tier 3 – High Risk
109652942,1996-04-28,29.0,2025-03-16,SMS,Y,N,Resident,N,92.0,N,N,Y,2025-03-21,C,Private Renter,Resident,4.0,975.0,Y,Y,2024-11-25,Zone 1 - Agreement,108.1,Tier 3 – High Risk
238705982,2009-06-23,2624.0,2025-02-06,Letter,N,N,Resident,N,45.0,N,N,N,2024-11-11,D,Social Renter,Resident,8.0,655.0,Y,N,2021-03-28,Zone 1 - Agreement,160.7,Tier 3 – High Risk
743528761,2011-12-09,,2025-03-25,SMS,Y,N,Resident,N,77.0,N,N,N,2025-03-16,A,Social Renter,Resident,4.0,234.0,Y,Y,2025-03-02,Zone 1 - Agreement,125.7,Tier 3 – High Risk
423683057,1995-06-13,18.0,2025-03-20,SMS,Y,N,Unmatched,,,,,,,B,Owner,Resident,6.0,969.0,Y,Y,2022-03-03,Zone 3 - Only dp3 says Resident,81.6,Tier 2 – Medium Risk
570603026,2006-01-10,1955.0,2025-03-26,Email,N,Y,Forwarding Address,N,68.0,N,Y,Y,2025-01-11,F,Owner,Forwarding Address,1.0,810.0,Y,N,2025-10-03,Zone 4 - Neither says Resident,171.5,Tier 3 – High Risk
222122817,2008-10-20,4046.0,2020-02-28,Email,N,Y,Resident,N,14.0,N,N,N,2021-10-03,E,Private Renter,Resident,4.0,237.0,Y,Y,2025-04-01,Zone 1 - Agreement,192.1,Tier 3 – High Risk
650973054,1995-03-15,777.0,2025-03-13,Email,N,Y,Resident,N,92.0,N,N,N,2025-03-21,D,Owner,Resident,8.0,905.0,Y,Y,2019-09-15,Zone 1 - Agreement,137.0,Tier 3 – High Risk
902415583,2000-05-22,6.0,2025-03-10,Letter,N,N,Resident,N,89.0,N,Y,Y,2025-04-04,C,Private Renter,Resident,8.0,962.0,Y,Y,2023-05-09,Zone 1 - Agreement,108.1,Tier 3 – High Risk
943470182,1995-07-21,25.0,2025-03-29,SMS,Y,N,Unmatched,,,,,,,B,Owner,Unmatched,,,,,,Zone 4 - Neither says Resident,81.6,Tier 2 – Medium Risk
590722421,2005-04-02,14.0,2025-03-25,SMS,Y,N,Forwarding Address,N,99.0,N,Y,N,2025-04-06,D,Private Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,136.7,Tier 3 – High Risk
953002473,2013-03-31,64.0,2025-03-11,SMS,Y,N,Resident,N,87.0,N,Y,Y,2025-04-04,B,Owner,Resident,4.0,959.0,N,Y,2024-09-19,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
136490060,1999-02-06,,2025-03-22,Letter,N,N,Unmatched,,,,,,,B,Owner,Forwarding Address,5.0,37.0,Y,Y,2024-03-28,Zone 4 - Neither says Resident,81.6,Tier 2 – Medium Risk
522975892,2004-07-12,765.0,2025-03-01,Email,N,Y,Forwarding Address,N,75.0,N,Y,N,2025-02-23,A,Owner,Resident,4.0,952.0,Y,Y,2025-03-23,Zone 3 - Only dp3 says Resident,73.5,Tier 2 – Medium Risk
998179196,2014-07-25,1986.0,2025-02-04,Email,N,Y,Unmatched,,,,,,,C,Private Renter,Resident,2.0,811.0,Y,Y,2025-09-21,Zone 3 - Only dp3 says Resident,108.1,Tier 3 – High Risk
733458034,2001-01-13,,2025-03-27,Phone,N,N,Unmatched,,,,,,,D,Social Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,160.7,Tier 3 – High Risk
165829614,1999-06-01,,2025-03-12,Letter,N,N,Resident,N,50.0,N,Y,N,2025-04-03,A,Social Renter,Resident,5.0,510.0,Y,Y,2023-09-29,Zone 1 - Agreement,125.7,Tier 3 – High Risk
417470776,1996-07-04,2242.0,2024-11-23,Email,N,Y,Resident,N,47.0,N,Y,N,2024-10-10,C,Private Renter,Deceased,,,Y,Y,,Zone 2 - Only dp1 says Resident,108.1,Tier 3 – High Risk
138454684,2015-06-23,1315.0,2024-11-29,SMS,Y,N,Resident,N,55.0,N,Y,Y,2025-02-11,B,Private Renter,Resident,9.0,725.0,Y,Y,2019-11-03,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
255694840,2012-02-27,63.0,2025-03-10,SMS,Y,N,Resident,N,86.0,N,Y,Y,2025-03-22,A,Owner,Resident,4.0,959.0,Y,Y,2025-01-31,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
721318329,1996-10-11,,2025-03-14,Email,N,Y,Resident,N,41.0,N,Y,N,2025-03-21,,Owner,Resident,4.0,176.0,Y,Y,2025-01-10,Zone 1 - Agreement,,
852494370,2011-03-27,3142.0,2025-03-07,Phone,N,N,Resident,N,26.0,N,N,N,2023-09-29,E,Owner,Resident,4.0,474.0,Y,Y,2025-01-22,Zone 1 - Agreement,144.4,Tier 3 – High Risk
936318190,2018-02-03,1552.0,,Phone,N,N,Resident,N,54.0,N,Y,Y,2024-12-27,F,Private Renter,Forwarding Address,1.0,769.0,Y,N,2025-10-03,Zone 2 - Only dp1 says Resident,213.1,Tier 3 – High Risk
748292421,2006-01-30,1899.0,2025-01-26,Email,N,Y,Resident,N,70.0,N,N,N,2024-12-08,C,,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,,
301733992,1997-06-02,,2025-03-24,Letter,N,N,Resident,N,22.0,N,Y,N,2025-03-23,C,Owner,Resident,1.0,404.0,Y,Y,2025-10-03,Zone 1 - Agreement,97.8,Tier 2 – Medium Risk
403438377,2002-03-08,4.0,2025-03-27,Email,N,Y,Unmatched,,,,,,,,Social Renter,Resident,9.0,956.0,Y,Y,2022-01-02,Zone 3 - Only dp3 says Resident,,
398469779,2013-10-23,775.0,2025-02-23,SMS,Y,N,Resident,N,94.0,N,N,Y,2025-03-04,,Private Renter,Resident,8.0,954.0,Y,Y,2022-06-30,Zone 1 - Agreement,,
471957009,1999-12-18,2.0,2025-04-06,Phone,N,N,Resident,N,89.0,N,Y,Y,2025-03-12,A,Owner,Resident,7.0,970.0,Y,Y,2023-04-11,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
691622014,2015-08-22,7.0,2025-03-19,SMS,Y,N,Resident,N,91.0,N,Y,Y,2025-03-28,B,Owner,Resident,3.0,959.0,Y,Y,2025-07-02,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
953331805,2001-09-28,15.0,2025-03-30,SMS,Y,N,Unmatched,,,,,,,A,Private Renter,Resident,9.0,950.0,Y,Y,2022-01-18,Zone 3 - Only dp3 says Resident,73.0,Tier 2 – Medium Risk
958926809,2017-10-27,2244.0,2025-01-06,Phone,N,N,Unmatched,,,,,,,C,Private Renter,Resident,6.0,503.0,Y,N,2022-08-26,Zone 3 - Only dp3 says Resident,108.1,Tier 3 – High Risk
725181014,1996-07-31,2232.0,2025-01-03,Email,N,Y,Deceased,N,0.0,Y,Y,N,2024-08-30,F,Private Renter,Deceased,,,N,Y,,Zone 4 - Neither says Resident,213.1,Tier 3 – High Risk
138053884,1997-07-12,4521.0,2019-08-17,Letter,N,N,Resident,Y,6.0,N,N,Y,2019-03-13,F,Social Renter,Deceased,,,Y,N,,Zone 2 - Only dp1 says Resident,238.0,Tier 3 – High Risk
282892541,2014-01-18,,2025-03-13,SMS,Y,N,Resident,N,44.0,N,N,Y,2025-04-08,B,Social Renter,Resident,1.0,573.0,Y,Y,2025-10-03,Zone 1 - Agreement,99.0,Tier 2 – Medium Risk
775332348,2005-04-18,592.0,2025-02-14,Email,N,Y,Unmatched,,,,,,,B,Private Renter,Resident,9.0,940.0,Y,Y,2022-03-11,Zone 3 - Only dp3 says Resident,86.8,Tier 2 – Medium Risk
464155364,2004-02-21,1544.0,2025-01-22,Phone,N,N,Unmatched,,,,,,,D,,Resident,7.0,851.0,Y,N,2024-05-27,Zone 3 - Only dp3 says Resident,,
880763735,2013-11-10,1812.0,2025-02-19,Email,N,Y,Resident,N,64.0,N,N,Y,2024-11-24,C,Private Renter,Resident,9.0,765.0,Y,Y,2019-02-11,Zone 1 - Agreement,108.1,Tier 3 – High Risk
963922317,2002-10-02,694.0,,SMS,Y,N,Resident,N,81.0,N,Y,N,2025-03-17,D,Owner,Resident,2.0,854.0,Y,Y,2025-09-30,Zone 1 - Agreement,137.0,Tier 3 – High Risk
940694074,1996-03-02,23.0,2025-03-10,Email,N,Y,Resident,N,90.0,N,N,Y,2025-04-07,C,Private Renter,Resident,5.0,963.0,Y,Y,2024-02-21,Zone 1 - Agreement,108.1,Tier 3 – High Risk
435717502,2008-04-28,760.0,2025-03-22,Email,N,Y,Deceased,N,0.0,Y,Y,Y,2025-02-23,D,Owner,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,137.0,Tier 3 – High Risk
600911323,2013-05-17,184.0,2025-03-12,Email,N,Y,Resident,N,89.0,N,Y,Y,2025-03-20,A,Owner,Resident,7.0,919.0,Y,Y,2021-02-13,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
874331178,2015-05-14,1567.0,2024-12-26,Email,N,Y,Deceased,N,0.0,Y,Y,Y,2025-01-15,C,Owner,Deceased,,,Y,N,,Zone 4 - Neither says Resident,97.8,Tier 2 – Medium Risk
185151053,2003-04-13,1985.0,2025-02-03,Email,N,Y,Unmatched,,,,,,,F,Private Renter,Forwarding Address,3.0,862.0,Y,Y,2025-07-01,Zone 4 - Neither says Resident,213.1,Tier 3 – High Risk
368241195,2004-10-15,99.0,,SMS,Y,N,Resident,N,93.0,N,Y,Y,2025-04-09,A,Owner,Resident,3.0,976.0,Y,Y,2025-05-23,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
857375959,2013-01-29,61.0,2025-04-09,SMS,Y,N,Unmatched,,,,,,,A,Private Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,73.0,Tier 2 – Medium Risk
769834773,2013-05-05,22.0,2025-03-16,Email,N,Y,Resident,N,96.0,N,Y,N,2025-04-05,B,Owner,Resident,6.0,988.0,Y,Y,2023-07-29,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
381465266,2012-03-04,828.0,2025-03-25,SMS,Y,N,Unmatched,,,,,,,D,Private Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,136.7,Tier 3 – High Risk
795348776,2007-06-09,2179.0,2024-10-13,Email,N,Y,Resident,N,27.0,N,N,N,2025-01-03,D,Social Renter,Resident,5.0,533.0,Y,Y,2024-04-24,Zone 1 - Agreement,160.7,Tier 3 – High Risk
101711316,2014-01-08,27.0,2025-03-15,Email,N,Y,Resident,N,89.0,N,Y,N,2025-03-30,A,Owner,Resident,6.0,951.0,Y,Y,2021-10-02,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
866734639,1996-08-22,65.0,2025-04-07,Email,N,Y,Deceased,N,0.0,Y,Y,Y,2025-04-06,C,,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,,
281226611,2018-06-28,1216.0,2024-12-14,Email,N,Y,Resident,N,77.0,N,N,Y,2025-02-22,F,Owner,Deceased,,,Y,N,,Zone 2 - Only dp1 says Resident,171.5,Tier 3 – High Risk
682434809,2001-05-09,64.0,2025-04-07,SMS,Y,N,Resident,N,90.0,N,N,Y,2025-03-21,A,Owner,Resident,9.0,970.0,Y,Y,2021-08-17,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
628635989,2001-09-11,,2025-03-30,SMS,Y,N,Resident,N,90.0,N,Y,Y,2025-03-16,E,Social Renter,Resident,7.0,967.0,Y,Y,2021-11-13,Zone 1 - Agreement,212.6,Tier 3 – High Risk
256173221,2005-04-07,4171.0,2020-09-14,Letter,N,N,Unmatched,,,,,,,E,Social Renter,Forwarding Address,3.0,25.0,Y,Y,2025-07-04,Zone 4 - Neither says Resident,212.6,Tier 3 – High Risk
584519245,2017-09-07,20.0,2025-03-28,Phone,N,N,Unmatched,,,,,,,B,Private Renter,Forwarding Address,4.0,954.0,Y,Y,2025-04-01,Zone 4 - Neither says Resident,86.8,Tier 2 – Medium Risk
343847511,2004-11-19,22.0,2025-03-23,SMS,Y,N,Resident,N,91.0,N,Y,Y,2025-03-23,,Private Renter,Resident,3.0,977.0,Y,N,2025-07-03,Zone 1 - Agreement,,
207910570,2013-10-10,44.0,2025-03-29,Email,N,Y,Unmatched,,,,,,,B,Private Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,86.8,Tier 2 – Medium Risk
154760415,2009-10-20,73.0,2025-03-30,SMS,Y,N,Resident,N,86.0,N,Y,Y,2025-03-12,C,Owner,Resident,6.0,969.0,Y,Y,2022-07-13,Zone 1 - Agreement,97.8,Tier 2 – Medium Risk
617721246,2008-07-25,923.0,2025-02-22,SMS,Y,N,Resident,N,92.0,N,Y,N,2025-03-12,A,Social Renter,Resident,9.0,880.0,Y,Y,2021-06-17,Zone 1 - Agreement,125.7,Tier 3 – High Risk
587526569,2002-05-11,1717.0,2025-02-05,SMS,Y,N,Resident,N,74.0,N,N,N,2025-02-28,D,Social Renter,Resident,7.0,757.0,Y,Y,2020-09-03,Zone 1 - Agreement,160.7,Tier 3 – High Risk
954460937,2004-05-07,51.0,2025-03-30,SMS,Y,N,Unmatched,,,,,,,B,Owner,Resident,2.0,979.0,Y,Y,2025-09-26,Zone 3 - Only dp3 says Resident,81.6,Tier 2 – Medium Risk
128204887,2017-03-23,365.0,2025-03-06,Phone,N,N,Resident,N,79.0,N,N,Y,2025-02-08,B,Private Renter,Resident,8.0,853.0,N,N,2020-12-08,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
638667680,2008-09-14,1516.0,2024-12-11,Phone,N,N,Resident,N,69.0,N,N,N,2025-02-07,D,Social Renter,Resident,8.0,889.0,Y,Y,2021-03-25,Zone 1 - Agreement,160.7,Tier 3 – High Risk
877406737,2003-08-23,2122.0,2025-03-28,Email,N,Y,Unmatched,,,,,,,B,Private Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,86.8,Tier 2 – Medium Risk
977018664,2006-09-28,779.0,2025-03-06,SMS,Y,N,Resident,N,87.0,N,N,Y,2025-03-10,B,Owner,Resident,1.0,949.0,Y,Y,2025-10-03,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
320082041,2003-12-20,55.0,2025-03-16,Phone,N,N,Resident,N,98.0,N,Y,Y,2025-03-17,A,Owner,Resident,1.0,956.0,Y,Y,2025-10-03,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
978914017,2013-06-12,37.0,2025-03-15,SMS,Y,N,Unmatched,,,,,,,D,Owner,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,137.0,Tier 3 – High Risk
710520527,2017-03-30,44.0,2025-03-14,SMS,Y,N,Deceased,N,0.0,Y,Y,N,2025-03-26,B,Owner,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,81.6,Tier 2 – Medium Risk
386945483,2001-02-10,99.0,2025-03-13,Email,N,Y,Resident,N,88.0,N,Y,Y,2025-03-17,A,Owner,Resident,7.0,958.0,Y,Y,2021-01-10,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
716310605,1997-11-19,3436.0,2023-06-08,Phone,N,N,Resident,N,25.0,N,N,N,2023-07-11,F,Owner,Resident,8.0,307.0,N,Y,2022-04-04,Zone 1 - Agreement,171.5,Tier 3 – High Risk
888120346,2013-04-12,2341.0,2025-02-05,Phone,N,N,Resident,N,36.0,N,N,N,2024-10-07,E,Social Renter,Resident,5.0,708.0,N,Y,2024-02-21,Zone 1 - Agreement,212.6,Tier 3 – High Risk
496676081,2002-08-27,521.0,,Email,N,Y,Resident,N,89.0,N,Y,Y,2025-03-24,D,Private Renter,Resident,7.0,959.0,Y,Y,2024-02-10,Zone 1 - Agreement,136.7,Tier 3 – High Risk
266012208,2002-02-13,2625.0,2024-10-15,Email,N,Y,Resident,N,53.0,N,Y,N,2024-09-15,E,Social Renter,Resident,7.0,592.0,Y,Y,2022-06-05,Zone 1 - Agreement,212.6,Tier 3 – High Risk
352945992,2007-05-06,719.0,2025-03-11,SMS,Y,N,Resident,N,88.0,N,Y,Y,2025-02-25,B,Owner,Resident,2.0,855.0,Y,Y,2025-09-21,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
326426261,2015-10-15,99.0,2025-03-19,SMS,Y,N,Resident,N,94.0,N,Y,Y,2025-03-17,B,Owner,Resident,5.0,983.0,Y,Y,2024-02-03,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
457721815,2013-11-12,634.0,2025-03-21,SMS,Y,N,Resident,N,85.0,N,Y,Y,2025-03-15,B,Owner,Resident,1.0,929.0,Y,Y,2025-10-03,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
884291181,1996-10-31,2225.0,2025-02-16,Phone,N,N,Unmatched,,,,,,,D,Private Renter,Forwarding Address,6.0,503.0,Y,N,2024-07-27,Zone 4 - Neither says Resident,136.7,Tier 3 – High Risk
940579873,2001-05-02,79.0,2025-03-16,SMS,Y,N,Unmatched,,,,,,,A,Owner,Resident,4.0,960.0,Y,Y,2025-03-02,Zone 3 - Only dp3 says Resident,73.5,Tier 2 – Medium Risk
588215957,2012-02-07,3304.0,,Email,N,Y,Unmatched,,,,,,,E,,Unmatched,,,,,,Zone 4 - Neither says Resident,,
568554521,2007-05-31,2822.0,2024-12-17,Phone,N,N,Resident,N,40.0,N,N,N,2025-01-29,A,Private Renter,Resident,3.0,668.0,N,Y,2025-08-28,Zone 1 - Agreement,73.0,Tier 2 – Medium Risk
275803142,2003-01-20,96.0,2025-03-13,SMS,Y,N,Unmatched,,,,,,,B,Private Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,86.8,Tier 2 – Medium Risk
724149977,2006-10-24,2629.0,2024-10-01,Email,N,Y,Resident,N,49.0,N,N,N,2025-01-25,E,Social Renter,Resident,7.0,634.0,Y,Y,2021-03-15,Zone 1 - Agreement,212.6,Tier 3 – High Risk
928898933,2003-06-28,28.0,2025-03-15,Phone,N,N,Resident,N,85.0,N,Y,Y,2025-03-28,A,Owner,Resident,7.0,976.0,Y,Y,2024-03-01,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
871647576,2003-10-20,3725.0,2023-06-06,Phone,N,N,Unmatched,,,,,,,E,Private Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,192.1,Tier 3 – High Risk
595065483,1998-02-21,56.0,2025-04-03,Phone,N,N,Deceased,N,0.0,Y,Y,Y,2025-04-06,B,Owner,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,81.6,Tier 2 – Medium Risk
499843510,2014-12-09,28.0,2025-04-05,SMS,Y,N,Resident,N,98.0,N,Y,N,2025-03-21,E,,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,,
569117392,2014-05-08,87.0,2025-04-08,Email,N,Y,Resident,N,93.0,N,N,N,2025-04-02,B,Private Renter,Resident,6.0,973.0,Y,Y,2023-07-22,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
405840242,2004-04-21,285.0,2025-02-23,Email,N,Y,Resident,N,86.0,N,N,Y,2025-03-07,D,Private Renter,Resident,4.0,921.0,Y,Y,2025-03-21,Zone 1 - Agreement,136.7,Tier 3 – High Risk
135277912,1997-03-04,1557.0,2024-12-12,SMS,Y,N,Unmatched,,,,,,,D,,Unmatched,,,,,,Zone 4 - Neither says Resident,,
619773177,2017-11-08,43.0,2025-03-19,SMS,Y,N,Resident,N,87.0,N,Y,Y,2025-03-15,A,Private Renter,Resident,8.0,963.0,Y,Y,2021-08-11,Zone 1 - Agreement,73.0,Tier 2 – Medium Risk
736808238,2007-09-26,2117.0,2025-02-16,Email,N,Y,Unmatched,,,,,,,F,Owner,Unmatched,,,,,,Zone 4 - Neither says Resident,171.5,Tier 3 – High Risk
647801606,2012-11-24,60.0,2025-03-27,SMS,Y,N,Resident,N,97.0,N,Y,Y,2025-03-17,B,Owner,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,81.6,Tier 2 – Medium Risk
422846134,2003-11-07,674.0,2025-02-25,Email,N,Y,Resident,N,75.0,N,Y,Y,2025-03-22,D,Owner,Resident,5.0,886.0,Y,N,2023-09-25,Zone 1 - Agreement,137.0,Tier 3 – High Risk
904815710,1996-07-14,4790.0,2019-11-08,Letter,N,N,Resident,N,4.0,N,Y,Y,2019-08-17,F,Private Renter,Resident,1.0,264.0,Y,Y,2025-10-03,Zone 1 - Agreement,213.1,Tier 3 – High Risk
435797289,2008-03-29,26.0,2025-03-20,Phone,N,N,Resident,N,99.0,N,N,Y,2025-03-25,A,Owner,Resident,3.0,988.0,Y,Y,2025-06-12,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
928566667,2003-05-07,875.0,2025-03-02,Email,N,Y,Resident,N,75.0,N,Y,N,2025-02-27,A,Owner,Resident,5.0,951.0,Y,Y,2023-10-02,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
185800242,2005-11-23,3512.0,2024-06-18,Email,N,Y,Resident,N,22.0,N,N,N,2023-03-15,F,Social Renter,Deceased,,,Y,Y,,Zone 2 - Only dp1 says Resident,238.0,Tier 3 – High Risk
561053344,2017-12-28,2900.0,2024-12-24,Letter,N,N,Resident,N,49.0,N,N,N,2025-02-02,F,Social Renter,Resident,3.0,634.0,Y,Y,2025-08-01,Zone 1 - Agreement,238.0,Tier 3 – High Risk
656694662,2006-10-04,44.0,2025-03-30,Email,N,Y,Deceased,N,0.0,Y,N,Y,2025-03-24,A,Owner,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,73.5,Tier 2 – Medium Risk
584015339,2008-09-09,3936.0,2024-10-18,Phone,N,N,Resident,N,15.0,N,N,N,2024-02-14,D,Private Renter,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,136.7,Tier 3 – High Risk
182051346,2015-10-02,926.0,2025-03-06,SMS,Y,N,Resident,N,82.0,N,Y,N,2025-02-20,C,Private Renter,Resident,2.0,925.0,Y,Y,2025-09-19,Zone 1 - Agreement,108.1,Tier 3 – High Risk
647919063,2012-12-02,56.0,2025-04-03,SMS,Y,N,Resident,N,92.0,N,Y,Y,2025-04-08,C,Private Renter,Resident,1.0,951.0,Y,Y,2025-10-03,Zone 1 - Agreement,108.1,Tier 3 – High Risk
834211099,2007-01-18,2702.0,2024-10-18,Email,N,Y,Resident,N,55.0,N,N,Y,2024-09-30,D,Owner,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,137.0,Tier 3 – High Risk
239773069,2000-05-25,47.0,2025-04-03,Email,N,Y,Resident,N,98.0,N,Y,Y,2025-03-25,A,Owner,Resident,7.0,981.0,Y,Y,2024-01-30,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
999066113,2009-08-13,3221.0,2023-07-03,Email,N,Y,Resident,N,15.0,N,Y,Y,2023-05-01,A,Social Renter,Resident,5.0,260.0,Y,Y,2024-02-08,Zone 1 - Agreement,125.7,Tier 3 – High Risk
750832456,2008-01-13,177.0,2025-04-04,SMS,Y,N,Unmatched,,,,,,,B,Social Renter,Forwarding Address,1.0,920.0,N,Y,2025-10-03,Zone 4 - Neither says Resident,99.0,Tier 2 – Medium Risk
246821860,2016-11-17,3369.0,2023-05-15,Phone,N,N,Unmatched,,,,,,,E,Social Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,212.6,Tier 3 – High Risk
726830740,1998-08-18,2093.0,2025-02-10,Email,N,Y,Resident,N,41.0,N,N,N,2024-09-20,E,Owner,Forwarding Address,6.0,627.0,Y,Y,2024-06-04,Zone 2 - Only dp1 says Resident,144.4,Tier 3 – High Risk
739217062,2008-02-09,76.0,2025-04-03,SMS,Y,N,Resident,N,98.0,N,Y,Y,2025-03-29,,Owner,Resident,3.0,969.0,Y,Y,2025-07-13,Zone 1 - Agreement,,
481150497,2010-12-17,587.0,2025-02-25,SMS,Y,N,Resident,N,78.0,N,N,N,2025-02-23,E,Private Renter,Resident,5.0,841.0,Y,Y,2023-10-27,Zone 1 - Agreement,192.1,Tier 3 – High Risk
290124232,2010-12-17,1054.0,2025-01-22,SMS,Y,N,Resident,N,57.0,N,Y,N,2025-01-29,E,Social Renter,Resident,3.0,734.0,N,Y,2025-03-11,Zone 1 - Agreement,212.6,Tier 3 – High Risk
934265374,2016-09-04,1306.0,2025-03-14,SMS,Y,N,Resident,N,62.0,N,Y,Y,2025-01-31,D,Private Renter,Deceased,,,N,Y,,Zone 2 - Only dp1 says Resident,136.7,Tier 3 – High Risk
644114704,2004-07-10,72.0,2025-04-09,SMS,Y,N,Forwarding Address,N,98.0,N,N,Y,2025-04-03,,Owner,Forwarding Address,8.0,970.0,Y,Y,2021-12-08,Zone 4 - Neither says Resident,,
